2011-01-04 09:35:00	-1.0
2011-01-04 09:40:00	-1.0
2011-01-04 09:45:00	-1.0
2011-01-04 09:50:00	-1.0
2011-01-04 09:55:00	-1.0
2011-01-04 10:00:00	-1.0
2011-01-04 10:05:00	-1.0
2011-01-04 10:10:00	-1.0
2011-01-04 10:15:00	-1.0
2011-01-04 10:20:00	15.753
2011-01-04 10:25:00	15.787
2011-01-04 10:30:00	15.816
2011-01-04 10:35:00	15.842
2011-01-04 10:40:00	15.877
2011-01-04 10:45:00	15.906
2011-01-04 10:50:00	15.941
2011-01-04 10:55:00	15.974
2011-01-04 11:00:00	16.005
2011-01-04 11:05:00	16.034
2011-01-04 11:10:00	16.041
2011-01-04 11:15:00	16.034
2011-01-04 11:20:00	16.03
2011-01-04 11:25:00	16.03
2011-01-04 11:30:00	16.033
2011-01-04 13:05:00	16.039
2011-01-04 13:10:00	16.042
2011-01-04 13:15:00	16.049
2011-01-04 13:20:00	16.06
2011-01-04 13:25:00	16.068
2011-01-04 13:30:00	16.075
2011-01-04 13:35:00	16.076
2011-01-04 13:40:00	16.073
2011-01-04 13:45:00	16.069
2011-01-04 13:50:00	16.058
2011-01-04 13:55:00	16.055
2011-01-04 14:00:00	16.049
2011-01-04 14:05:00	16.041
2011-01-04 14:10:00	16.027
2011-01-04 14:15:00	16.016
2011-01-04 14:20:00	16.008
2011-01-04 14:25:00	16.006
2011-01-04 14:30:00	16.007
2011-01-04 14:35:00	16.01
2011-01-04 14:40:00	16.013
2011-01-04 14:45:00	16.011
2011-01-04 14:50:00	16.013
2011-01-04 14:55:00	16.015
2011-01-04 03:00:00	16.019
2011-01-05 09:35:00	16.018
2011-01-05 09:40:00	16.022
2011-01-05 09:45:00	16.021
2011-01-05 09:50:00	16.025
2011-01-05 09:55:00	16.019
2011-01-05 10:00:00	16.013
2011-01-05 10:05:00	16.013
2011-01-05 10:10:00	16.009
2011-01-05 10:15:00	16.007
2011-01-05 10:20:00	16.007
2011-01-05 10:25:00	16.014
2011-01-05 10:30:00	16.012
2011-01-05 10:35:00	16.016
2011-01-05 10:40:00	16.016
2011-01-05 10:45:00	16.019
2011-01-05 10:50:00	16.022
2011-01-05 10:55:00	16.02
2011-01-05 11:00:00	16.021
2011-01-05 11:05:00	16.018
2011-01-05 11:10:00	16.016
2011-01-05 11:15:00	16.009
2011-01-05 11:20:00	16.007
2011-01-05 11:25:00	16.0
2011-01-05 11:30:00	15.995
2011-01-05 13:05:00	15.994
2011-01-05 13:10:00	15.993
2011-01-05 13:15:00	15.993
2011-01-05 13:20:00	15.995
2011-01-05 13:25:00	15.998
2011-01-05 13:30:00	15.999
2011-01-05 13:35:00	16.001
2011-01-05 13:40:00	15.996
2011-01-05 13:45:00	15.998
2011-01-05 13:50:00	15.999
2011-01-05 13:55:00	15.999
2011-01-05 14:00:00	15.996
2011-01-05 14:05:00	15.992
2011-01-05 14:10:00	15.983
2011-01-05 14:15:00	15.977
2011-01-05 14:20:00	15.97
2011-01-05 14:25:00	15.963
2011-01-05 14:30:00	15.962
2011-01-05 14:35:00	15.955
2011-01-05 14:40:00	15.948
2011-01-05 14:45:00	15.94
2011-01-05 14:50:00	15.937
2011-01-05 14:55:00	15.935
2011-01-05 03:00:00	15.935
2011-01-06 09:35:00	15.93
2011-01-06 09:40:00	15.939
2011-01-06 09:45:00	15.951
2011-01-06 09:50:00	15.958
2011-01-06 09:55:00	15.956
2011-01-06 10:00:00	15.957
2011-01-06 10:05:00	15.959
2011-01-06 10:10:00	15.952
2011-01-06 10:15:00	15.944
2011-01-06 10:20:00	15.935
2011-01-06 10:25:00	15.932
2011-01-06 10:30:00	15.915
2011-01-06 10:35:00	15.887
2011-01-06 10:40:00	15.863
2011-01-06 10:45:00	15.852
2011-01-06 10:50:00	15.837
2011-01-06 10:55:00	15.819
2011-01-06 11:00:00	15.812
2011-01-06 11:05:00	15.808
2011-01-06 11:10:00	15.803
2011-01-06 11:15:00	15.799
2011-01-06 11:20:00	15.796
2011-01-06 11:25:00	15.804
2011-01-06 11:30:00	15.811
2011-01-06 13:05:00	15.812
2011-01-06 13:10:00	15.815
2011-01-06 13:15:00	15.822
2011-01-06 13:20:00	15.824
2011-01-06 13:25:00	15.825
2011-01-06 13:30:00	15.828
2011-01-06 13:35:00	15.828
2011-01-06 13:40:00	15.827
2011-01-06 13:45:00	15.823
2011-01-06 13:50:00	15.818
2011-01-06 13:55:00	15.813
2011-01-06 14:00:00	15.806
2011-01-06 14:05:00	15.798
2011-01-06 14:10:00	15.794
2011-01-06 14:15:00	15.787
2011-01-06 14:20:00	15.784
2011-01-06 14:25:00	15.78
2011-01-06 14:30:00	15.776
2011-01-06 14:35:00	15.781
2011-01-06 14:40:00	15.783
2011-01-06 14:45:00	15.785
2011-01-06 14:50:00	15.787
